reviewid,title,artist,score,genre,year,url
12625,recitement,stephen emmer,6.5,rock,2009,http://pitchfork.com/reviews/albums/12625-recitement/
14028,fly yellow moon,fyfe dangerfield,4.7,rock,2010,http://pitchfork.com/reviews/albums/14028-fly-yellow-moon/
18646,nothing is real,crystal antlers,7.1,rock,2013,http://pitchfork.com/reviews/albums/18646-crystal-antlers-nothing-is-real/
10105,costello music,the fratellis,5.5,rock,2007,http://pitchfork.com/reviews/albums/10105-costello-music/
9607,be he me,annuals,7.8,rock,2006,http://pitchfork.com/reviews/albums/9607-be-he-me/
5773,twin cinema,the new pornographers,9.0,rock,2005,http://pitchfork.com/reviews/albums/5773-twin-cinema/
8245,the culling is coming,23 skidoo,6.1,rock,2003,http://pitchfork.com/reviews/albums/8245-the-culling-is-coming/
22067,the bride,bat for lashes,7.6,rock,2016,http://pitchfork.com/reviews/albums/22067-the-bride/
8677,summerteeth,wilco,9.4,rock,1999,http://pitchfork.com/reviews/albums/8677-summer-teeth/
7624,life on other planets,supergrass,7.6,rock,2003,http://pitchfork.com/reviews/albums/7624-life-on-other-planets/
11826,sigur 1/sigur 9 ep,sigur rs,7.1,rock,2003,http://pitchfork.com/reviews/albums/11826-sigur-1sigur-9-ep/
16841,dreamin' wild,donnie & joe emerson,8.0,rock,2012,http://pitchfork.com/reviews/albums/16841-dreamin-wild/
16056,frkwys vol. 8,"blues control, laraaji",7.8,rock,2011,http://pitchfork.com/reviews/albums/16056-frkwys-vol-8/
12524,hush arbors,hush arbors,7.5,rock,2008,http://pitchfork.com/reviews/albums/12524-hush-arbors/
19581,mediumship,dikembe,6.6,rock,2014,http://pitchfork.com/reviews/albums/19581-dikembe-mediumship/
20100,nights in the dark,california x,6.9,rock,2015,http://pitchfork.com/reviews/albums/20100-nights-in-the-dark/
4822,plague soundscapes,the locust,8.3,rock,2003,http://pitchfork.com/reviews/albums/4822-plague-soundscapes/
12821,advance base battery life,casiotone for the painfully alone,6.9,rock,2009,http://pitchfork.com/reviews/albums/12821-advance-base-battery-life/
20368,froot,marina and the diamonds,7.5,rock,2015,http://pitchfork.com/reviews/albums/20368-froot/
9844,retrospektiv,audionom,7.7,rock,2007,http://pitchfork.com/reviews/albums/9844-retrospektiv/
16759,eden,everything but the girl,7.0,rock,2012,http://pitchfork.com/reviews/albums/16759-reissues/
4634,softcore jukebox,ladytron,7.0,rock,2003,http://pitchfork.com/reviews/albums/4634-softcore-jukebox/
13520,at the cut,vic chesnutt,7.2,rock,2009,http://pitchfork.com/reviews/albums/13520-at-the-cut/
15101,tao of the dead,...and you will know us by the trail of dead,7.2,rock,2011,http://pitchfork.com/reviews/albums/15101-tao-of-the-dead/
13371,watch me fall,jay reatard,7.9,rock,2009,http://pitchfork.com/reviews/albums/13371-watch-me-fall/
12905,black monk time,the monks,9.2,rock,2009,http://pitchfork.com/reviews/albums/12905-black-monk-time-the-early-years-1964-1965/
8828,ciautistico!,xxl,7.0,rock,2005,http://pitchfork.com/reviews/albums/8828-ciautistico/
4688,elm street,lanterna,6.5,rock,2002,http://pitchfork.com/reviews/albums/4688-elm-street/
13084,prliminaires,iggy pop,5.4,rock,2009,http://pitchfork.com/reviews/albums/13084-preliminaires/
5377,excuses for travellers,mojave 3,5.5,rock,2000,http://pitchfork.com/reviews/albums/5377-excuses-for-travellers/
5074,the holy bible,manic street preachers,8.4,rock,2005,http://pitchfork.com/reviews/albums/5074-the-holy-bible/
22272,spinhead sessions,sonic youth,6.4,rock,2016,http://pitchfork.com/reviews/albums/22272-spinhead-sessions/
7331,okemah and the melody of riot,son volt,6.8,rock,2005,http://pitchfork.com/reviews/albums/7331-okemah-and-the-melody-of-riot/
12439,footnotes 92-94,adorable,7.2,rock,2008,http://pitchfork.com/reviews/albums/12439-footnotes-92-94/
21862,venus on edge,hooded fang,7.3,rock,2016,http://pitchfork.com/reviews/albums/21862-venus-on-edge/
6142,the silver sound sessions ep,june panic,7.4,rock,2001,http://pitchfork.com/reviews/albums/6142-the-silver-sound-sessions-ep/
4837,concubine rice,lone pigeon,4.7,rock,2002,http://pitchfork.com/reviews/albums/4837-concubine-rice/
9836,new young pony club ep,new young pony club,7.7,rock,2007,http://pitchfork.com/reviews/albums/9836-new-young-pony-club-ep/
16059,gish [deluxe edition],the smashing pumpkins,8.3,rock,2011,http://pitchfork.com/reviews/albums/16059-gish-deluxe-edition-siamese-dream-deluxe-edition/
9787,rainbow,"boris, michio kurihara",8.2,rock,2007,http://pitchfork.com/reviews/albums/9787-rainbow/
22107,blood sugar sex magik,red hot chili peppers,7.1,rock,2016,http://pitchfork.com/reviews/albums/22107-blood-sugar-sex-magik/
18887,eighteen hours of static,big ups,7.0,rock,2014,http://pitchfork.com/reviews/albums/18887-big-ups-eighteen-hours-of-static/
15236,labour of lust [reissue],nick lowe,8.4,rock,2011,http://pitchfork.com/reviews/albums/15236-labour-of-lust/
7124,flies the fields,shipping news,6.7,rock,2005,http://pitchfork.com/reviews/albums/7124-flies-the-fields/
21558,bowie at the beeb ,david bowie,8.0,rock,2016,http://pitchfork.com/reviews/albums/21558-bowie-at-the-beeb/
16511,sees the light,la sera,7.5,rock,2012,http://pitchfork.com/reviews/albums/16511-sees-the-light/
18470,the electric lady,janelle mone,8.3,rock,2013,http://pitchfork.com/reviews/albums/18470-janelle-monae-the-electric-lady/
12656,to willie,phosphorescent,7.6,rock,2009,http://pitchfork.com/reviews/albums/12656-to-willie/
14122,congratulations,mgmt,6.8,rock,2010,http://pitchfork.com/reviews/albums/14122-congratulations/
3297,fancey,fancey,7.0,rock,2004,http://pitchfork.com/reviews/albums/3297-fancey/
11993,the old days feeling,mirah,7.5,rock,2008,http://pitchfork.com/reviews/albums/11993-the-old-days-feeling/
17748,dormarion,telekinesis,6.9,rock,2013,http://pitchfork.com/reviews/albums/17748-telekinesis-dormarion/
11840,reel to real cacophony,simple minds,8.5,rock,2004,http://pitchfork.com/reviews/albums/11840-reel-to-real-cacophony-empires-and-dance/
5285,ominosity,milemarker,6.8,rock,2005,http://pitchfork.com/reviews/albums/5285-ominosity/
4974,in/out,limblifter,6.7,rock,2004,http://pitchfork.com/reviews/albums/4974-inout/
14169,iii,ulaan khol,7.0,rock,2010,http://pitchfork.com/reviews/albums/14169-iii/
3827,the young machines remixed,her space holiday,6.8,rock,2004,http://pitchfork.com/reviews/albums/3827-the-young-machines-remixed/
5596,no flashlight,mount eerie,5.0,rock,2005,http://pitchfork.com/reviews/albums/5596-no-flashlight/
10291,we can create,maps,6.6,rock,2007,http://pitchfork.com/reviews/albums/10291-we-can-create/
5650,shock of being,make believe,4.8,rock,2005,http://pitchfork.com/reviews/albums/5650-shock-of-being/
15262,meyrin fields ep,broken bells,6.7,rock,2011,http://pitchfork.com/reviews/albums/15262-meyrin-fields-ep/
538,sonic bullets: 13 from the hip,bambi molesters,7.9,rock,2002,http://pitchfork.com/reviews/albums/538-sonic-bullets-13-from-the-hip/
15398,hot sauce committee part two,beastie boys,7.0,rock,2011,http://pitchfork.com/reviews/albums/15398-hot-sauce-committee-part-two/
10433,streams,excepter,7.1,rock,2007,http://pitchfork.com/reviews/albums/10433-streams/
3394,hitting the ground,gordon gano,4.9,rock,2002,http://pitchfork.com/reviews/albums/3394-hitting-the-ground/
20611,qliphoth,cloud rat,7.9,rock,2015,http://pitchfork.com/reviews/albums/20611-qliphoth/
2817,lost marbles and exploded evidence,enon,7.7,rock,2005,http://pitchfork.com/reviews/albums/2817-lost-marbles-and-exploded-evidence/
7855,surprise,paul simon,5.1,rock,2006,http://pitchfork.com/reviews/albums/7855-surprise/
464,folkloric feel,apostle of hustle,7.7,rock,2005,http://pitchfork.com/reviews/albums/464-folkloric-feel/
8689,live @ the fillmore,lucinda williams,7.3,rock,2005,http://pitchfork.com/reviews/albums/8689-live-the-fillmore/
15562,"i love you, dude",digitalism,4.4,rock,2011,http://pitchfork.com/reviews/albums/15562-i-love-you-dude/
9231,apple box,xtc,7.8,rock,2006,http://pitchfork.com/reviews/albums/9231-apple-box/
11873,australia / new zealand tour ep,xiu xiu,5.5,rock,2006,http://pitchfork.com/reviews/albums/11873-australianew-zealand-tour-ep/
12004,oh what a lovely tour!,babyshambles,5.8,rock,2008,http://pitchfork.com/reviews/albums/12004-oh-what-a-lovely-tour/
3916,home is where it hurts ep,hood,7.2,rock,2001,http://pitchfork.com/reviews/albums/3916-home-is-where-it-hurts-ep/
15009,ritual,white lies,2.5,rock,2011,http://pitchfork.com/reviews/albums/15009-ritual/
13002,romanian names,john vanderslice,7.8,rock,2009,http://pitchfork.com/reviews/albums/13002-romanian-names/
3632,black oni,guapo,6.7,rock,2005,http://pitchfork.com/reviews/albums/3632-black-oni/
20345,glitterbug,the wombats,5.7,rock,2015,http://pitchfork.com/reviews/albums/20345-glitterbug/
12251,loyalty to loyalty,cold war kids,5.1,rock,2008,http://pitchfork.com/reviews/albums/12251-loyalty-to-loyalty/
2942,dear john,ex-boyfriends,7.0,rock,2006,http://pitchfork.com/reviews/albums/2942-dear-john/
11668,skin turns to glass,nadja,7.0,rock,2008,http://pitchfork.com/reviews/albums/11668-skin-turns-to-glassbliss-torn-from-emptiness/
18700,surrender to the fantasy,magik markers,7.9,rock,2013,http://pitchfork.com/reviews/albums/18700-magik-markers-surrender-to-the-fantasy/
15700,our blood,richard buckner,8.0,rock,2011,http://pitchfork.com/reviews/albums/15700-our-blood/
6920,descended like vultures,rogue wave,7.8,rock,2005,http://pitchfork.com/reviews/albums/6920-descended-like-vultures/
12309,forfeit/fortune,crooked fingers,5.2,rock,2008,http://pitchfork.com/reviews/albums/12309-forfeitfortune/
8733,tall dark hill,wolfie,2.1,rock,2001,http://pitchfork.com/reviews/albums/8733-tall-dark-hill/
441,in case we die,architecture in helsinki,8.8,rock,2005,http://pitchfork.com/reviews/albums/441-in-case-we-die/
13531,all the pleasures of the world,the crayon fields,7.8,rock,2009,http://pitchfork.com/reviews/albums/13531-all-the-pleasures-of-the-world/
14968,unlearn,fergus & geronimo,7.2,rock,2011,http://pitchfork.com/reviews/albums/14968-unlearn/
9922,out of the blue,electric light orchestra,8.1,rock,2007,http://pitchfork.com/reviews/albums/9922-out-of-the-blue/
15029,return of the century,the 1900s,7.5,rock,2011,http://pitchfork.com/reviews/albums/15029-return-of-the-century/
15850,an argument with myself,jens lekman,7.9,rock,2011,http://pitchfork.com/reviews/albums/15850-an-argument-with-myself/
9617,zidane: a 21st century portrait ost,mogwai,6.4,rock,2006,http://pitchfork.com/reviews/albums/9617-zidane-a-21st-century-portrait-ost/
1094,"the capitol albums, vol. 1",the beatles,6.0,rock,2004,http://pitchfork.com/reviews/albums/1094-the-capitol-albums-vol-1/
21677,holy ghost,modern baseball,7.7,rock,2016,http://pitchfork.com/reviews/albums/21677-holy-ghost/
2822,other animals,erase errata,7.9,rock,2001,http://pitchfork.com/reviews/albums/2822-other-animals/
8065,mountains,mary timony,4.7,rock,2000,http://pitchfork.com/reviews/albums/8065-mountains/
15146,thrawn,king creosote,6.9,rock,2011,http://pitchfork.com/reviews/albums/15146-thrawn/
14010,the monitor,titus andronicus,8.7,rock,2010,http://pitchfork.com/reviews/albums/14010-the-monitor/
17195,play...,field music,6.8,rock,2012,http://pitchfork.com/reviews/albums/17195-play/
14610,fin eaves,cloudland canyon,6.7,rock,2010,http://pitchfork.com/reviews/albums/14610-fin-eaves/
10702,drug rug,drug rug,6.5,rock,2007,http://pitchfork.com/reviews/albums/10702-drug-rug/
19286,shriek,wye oak,7.2,rock,2014,http://pitchfork.com/reviews/albums/19286-wye-oak-shriek/
3629,make me pretty,gentleman reg,6.4,rock,2003,http://pitchfork.com/reviews/albums/3629-make-me-pretty/
14322,becoming a jackal,villagers,6.9,rock,2010,http://pitchfork.com/reviews/albums/14322-becoming-a-jackal/
8794,apologies to the queen mary,wolf parade,9.2,rock,2005,http://pitchfork.com/reviews/albums/8794-apologies-to-the-queen-mary/
6738,animal serenade,lou reed,6.5,rock,2004,http://pitchfork.com/reviews/albums/6738-animal-serenade/
20912,cut with the cake knife,rose mcdowall,7.7,rock,2015,http://pitchfork.com/reviews/albums/20912-cut-with-the-cake-knife/
8214,inside the skate scandal,twin atlas,7.3,rock,2003,http://pitchfork.com/reviews/albums/8214-inside-the-skate-scandal/
16443,lightships,lightships,7.5,rock,2012,http://pitchfork.com/reviews/albums/16443-lightships/
19700,hold it in,melvins,6.1,rock,2014,http://pitchfork.com/reviews/albums/19700-melvins-hold-it-in/
7810,always never again,supersystem,4.9,rock,2005,http://pitchfork.com/reviews/albums/7810-always-never-again/
10828,in the vines,castanets,6.8,rock,2007,http://pitchfork.com/reviews/albums/10828-in-the-vines/
7303,songs for polarbears,snow patrol,8.1,rock,1999,http://pitchfork.com/reviews/albums/7303-songs-for-polarbears/
10803,red state,gowns,7.8,rock,2007,http://pitchfork.com/reviews/albums/10803-red-state/
10632,simple love,david dondero,7.0,rock,2007,http://pitchfork.com/reviews/albums/10632-simple-love/
7718,logic will break your heart,the stills,5.1,rock,2003,http://pitchfork.com/reviews/albums/7718-logic-will-break-your-heart/
9625,live a little,pernice brothers,6.4,rock,2006,http://pitchfork.com/reviews/albums/9625-live-a-little/
13009,wavering radiant,isis,8.5,rock,2009,http://pitchfork.com/reviews/albums/13009-wavering-radiant/
5435,the best of morphine 1992-1995,morphine,6.7,rock,2003,http://pitchfork.com/reviews/albums/5435-the-best-of-morphine-1992-1995/
14962,silver,eternal summers,6.6,rock,2011,http://pitchfork.com/reviews/albums/14962-silver/
20484,feels like,bully,7.8,rock,2015,http://pitchfork.com/reviews/albums/20484-bully-feels-like/
12687,extra cheese ep,ryan adams,4.1,rock,2009,http://pitchfork.com/reviews/albums/12687-extra-cheese-ep/
16516,out of the game,rufus wainwright,6.8,rock,2012,http://pitchfork.com/reviews/albums/16516-out-of-the-game/
7056,september 000,the secret machines,8.4,rock,2002,http://pitchfork.com/reviews/albums/7056-september-000/
10897,catch the brass ring,ferraby lionheart,5.7,rock,2007,http://pitchfork.com/reviews/albums/10897-catch-the-brass-ring/
12783,wavvves,wavves,8.1,rock,2009,http://pitchfork.com/reviews/albums/12783-wavvves/
4962,deux hot dogs moutarde chou,les georges leningrad,7.4,rock,2004,http://pitchfork.com/reviews/albums/4962-deux-hot-dogs-moutarde-chou/
10454,super taranta!,gogol bordello,5.2,rock,2007,http://pitchfork.com/reviews/albums/10454-super-taranta/
9912,west,lucinda williams,3.5,rock,2007,http://pitchfork.com/reviews/albums/9912-west/
20469,ripe,slug,6.9,rock,2015,http://pitchfork.com/reviews/albums/20469-ripe/
20688,pale horses,mewithoutyou,7.2,rock,2015,http://pitchfork.com/reviews/albums/20688-pale-horses/
21178,the cutting edge 1965-1966: the bootleg series volume 12,bob dylan,8.7,rock,2015,http://pitchfork.com/reviews/albums/21178-the-cutting-edge-1965-1966-the-bootleg-series-volume-12/
19249,world of joy,howler,5.9,rock,2014,http://pitchfork.com/reviews/albums/19249-howler-world-of-joy/
10089,live at amoeba music ep,tv on the radio,6.9,rock,2007,http://pitchfork.com/reviews/albums/10089-live-at-amoeba-music-ep/
5077,up in flames,manitoba,8.6,rock,2003,http://pitchfork.com/reviews/albums/5077-up-in-flames/
22147,guidance,russian circles,7.5,rock,2016,http://pitchfork.com/reviews/albums/22147-guidance/
16937,hot cakes,the darkness,5.2,rock,2012,http://pitchfork.com/reviews/albums/16937-hot-cakes/
21380,new view,eleanor friedberger,7.8,rock,2016,http://pitchfork.com/reviews/albums/21380-new-view/
16209,rad times xpress iv,black bananas,7.8,rock,2012,http://pitchfork.com/reviews/albums/16209-black-bananas/
18728,wake up awesome,"okkyung lee, c. spencer yeh, lasse marhaug",7.2,rock,2013,http://pitchfork.com/reviews/albums/18728-okkyung-lee-c-spencer-yeh-lasse-marhaug-wake-up-awesome/
14564,sad sour future,the poison control center,7.4,rock,2010,http://pitchfork.com/reviews/albums/14564-sad-sour-future/
11402,beartrap island,division day,6.1,rock,2008,http://pitchfork.com/reviews/albums/11402-beartrap-island/
16558,hair,"ty segall, white fence",8.2,rock,2012,http://pitchfork.com/reviews/albums/16558-ty-segall-white-fence-hair/
11350,consolers of the lonely,the raconteurs,7.4,rock,2008,http://pitchfork.com/reviews/albums/11350-consolers-of-the-lonely/
15534,plantation,arrange,7.7,rock,2011,http://pitchfork.com/reviews/albums/15534-plantation/
11399,the strangest colored lights,13ghosts,7.6,rock,2008,http://pitchfork.com/reviews/albums/11399-the-strangest-colored-lights/
13662,sugarland,talk normal,7.8,rock,2009,http://pitchfork.com/reviews/albums/13662-sugarland/
2414,american don,don caballero,7.5,rock,2000,http://pitchfork.com/reviews/albums/2414-american-don/
14691,bubblegum,clinic,6.7,rock,2010,http://pitchfork.com/reviews/albums/14691-bubblegum/
4458,muswell hillbillies,the kinks,8.9,rock,2004,http://pitchfork.com/reviews/albums/4458-muswell-hillbillies/
10375,dylanesque,bryan ferry,1.9000000000000001,rock,2007,http://pitchfork.com/reviews/albums/10375-dylanesque/
19907,first demo,fugazi,7.6,rock,2014,http://pitchfork.com/reviews/albums/19907-fugazi-first-demo/
10393,the friends ep,ween,5.2,rock,2007,http://pitchfork.com/reviews/albums/10393-the-friends-ep/
15859,in the pit of the stomach,we were promised jetpacks,5.8,rock,2011,http://pitchfork.com/reviews/albums/15859-in-the-pit-of-the-stomach/
10135,in your time,priestbird,7.5,rock,2007,http://pitchfork.com/reviews/albums/10135-in-your-time/
13979,broken bells,broken bells,7.2,rock,2010,http://pitchfork.com/reviews/albums/13979-broken-bells/
1474,raunio,circle,7.6,rock,2003,http://pitchfork.com/reviews/albums/1474-raunio/
7521,the past was faster,kelley stoltz,3.5,rock,1999,http://pitchfork.com/reviews/albums/7521-the-past-was-faster/
16559,concatenating fields,trouble books,7.2,rock,2012,http://pitchfork.com/reviews/albums/16559-trouble-books-concatenating-fields/
10151,the book of bad breaks,thee more shallows,6.0,rock,2007,http://pitchfork.com/reviews/albums/10151-the-book-of-bad-breaks/
11792,guarapero,will oldham,6.8,rock,2000,http://pitchfork.com/reviews/albums/11792-guaraperolost-blues-2/
14508,"the singles, vol. 9: 1973-1975",james brown,7.7,rock,2010,http://pitchfork.com/reviews/albums/14508-the-singles-vol-9-1973-1975/
20389,deep hits,tufthunter,6.9,rock,2015,http://pitchfork.com/reviews/albums/20389-deep-hits/
17613,us alone,hayden,5.7,rock,2013,http://pitchfork.com/reviews/albums/17613-us-alone/
3240,instrument soundtrack,fugazi,8.0,rock,1999,http://pitchfork.com/reviews/albums/3240-instrument-soundtrack/
15055,zonoscope,cut copy,8.6,rock,2011,http://pitchfork.com/reviews/albums/15055-zonoscope/
20892,jawbox,jawbox,7.6,rock,2015,http://pitchfork.com/reviews/albums/20892-jawbox/
102,seal beach ep,the album leaf,7.6,rock,2005,http://pitchfork.com/reviews/albums/102-seal-beach-ep/
12887,scramble,the coathangers,7.2,rock,2009,http://pitchfork.com/reviews/albums/12887-scramble/
22270,almost holy ost,"atticus ross, leopold ross, bobby krlic",7.2,rock,2016,http://pitchfork.com/reviews/albums/22270-almost-holy-ost/
5856,peak of nothingness,kk null,8.0,rock,2002,http://pitchfork.com/reviews/albums/5856-peak-of-nothingness/
21418,where have you been all my life?,villagers,7.5,rock,2016,http://pitchfork.com/reviews/albums/21418-where-have-you-been-all-my-life/
11261,on high,kate maki,6.5,rock,2008,http://pitchfork.com/reviews/albums/11261-on-high/
22024,case/lang/veirs,case/lang/veirs,8.2,rock,2016,http://pitchfork.com/reviews/albums/22024-caselangveirs/
22324,retribution,tanya tagaq,8.2,rock,2016,http://pitchfork.com/reviews/albums/22324-retribution/
8281,blasted,terrestrial tones,5.7,rock,2005,http://pitchfork.com/reviews/albums/8281-blasted/
3173,the roads outgrown,the frames,7.4,rock,2003,http://pitchfork.com/reviews/albums/3173-the-roads-outgrown/
22359,stage four,touch amor,8.1,rock,2016,http://pitchfork.com/reviews/albums/22359-touche-amore-stage-four/
5669,when the detail lost its freedom,brian mcbride,7.7,rock,2005,http://pitchfork.com/reviews/albums/5669-when-the-detail-lost-its-freedom/
7163,tanglewood numbers,silver jews,7.9,rock,2005,http://pitchfork.com/reviews/albums/7163-tanglewood-numbers/
4062,hope is important,idlewild,6.0,rock,1999,http://pitchfork.com/reviews/albums/4062-hope-is-important/
14174,words are stupid,the black swans,7.6,rock,2010,http://pitchfork.com/reviews/albums/14174-words-are-stupid/
1271,box music (live 1971-1977),can,9.5,rock,1999,http://pitchfork.com/reviews/albums/1271-box-music-live-1971-1977/
7205,silence magnifies sound,six parts seven,6.3,rock,2000,http://pitchfork.com/reviews/albums/7205-silence-magnifies-sound/
13232,dragonslayer,sunset rubdown,8.3,rock,2009,http://pitchfork.com/reviews/albums/13232-dragonslayer/
9095,conference of the birds,om,7.3,rock,2006,http://pitchfork.com/reviews/albums/9095-conference-of-the-birds/
18495,imperium,blouse,7.0,rock,2013,http://pitchfork.com/reviews/albums/18495-blouse-imperium/
11337,the last tycoon,peter morn,5.4,rock,2008,http://pitchfork.com/reviews/albums/11337-the-last-tycoon/
12818,"mama, i'm swollen",cursive,5.2,rock,2009,http://pitchfork.com/reviews/albums/12818-mama-im-swollen/
5636,dancing with daggers,magneta lane,7.7,rock,2006,http://pitchfork.com/reviews/albums/5636-dancing-with-daggers/
2479,tranquil isolation,nicolai dunger,7.7,rock,2003,http://pitchfork.com/reviews/albums/2479-tranquil-isolation/
14802,infinite love,dustin wong,6.9,rock,2010,http://pitchfork.com/reviews/albums/14802-infinite-love/
9302,a lazarus taxon,tortoise,9.2,rock,2006,http://pitchfork.com/reviews/albums/9302-a-lazarus-taxon/
8231,once,the tyde,6.6,rock,2001,http://pitchfork.com/reviews/albums/8231-once/
16661,here comes everybody,the wake,8.2,rock,2012,http://pitchfork.com/reviews/albums/16661-here-comes-everybody/
19671,wastoid,stardeath and white dwarfs,5.7,rock,2014,http://pitchfork.com/reviews/albums/19671-stardeath-and-the-white-dwarfs-wastoid/
8545,makers,rocky votolato,4.2,rock,2006,http://pitchfork.com/reviews/albums/8545-makers/
10694,"echoes, silence, patience and grace",foo fighters,4.2,rock,2007,http://pitchfork.com/reviews/albums/10694-echoes-silence-patience-and-grace/
12897,leaves in the gutter,superchunk,6.5,rock,2009,http://pitchfork.com/reviews/albums/12897-leaves-in-the-gutter-like-it-or-not/
11765,mason jennings,mason jennings,7.0,rock,2002,http://pitchfork.com/reviews/albums/11765-mason-jenningsbirds-flying-away/
19133,satellite flight: the journey to mother moon,kid cudi,6.0,rock,2014,http://pitchfork.com/reviews/albums/19133-kid-cudi-satellite-flight-the-journey-to-mother-moon/
12954,i do not want what i haven't got [limited edition],sinad o'connor,7.8,rock,2009,http://pitchfork.com/reviews/albums/12954-i-do-not-want-what-i-havent-got-limted-edition/
17661,one track mind,psychic ills,6.0,rock,2013,http://pitchfork.com/reviews/albums/17661-psychic-ills-one-track-mind/
8673,rubber traits ep,why?,6.8,rock,2006,http://pitchfork.com/reviews/albums/8673-rubber-traits-ep/
4088,tum,the impossible shapes,6.5,rock,2006,http://pitchfork.com/reviews/albums/4088-tum/
5530,split ep,"my morning jacket, songs: ohia",8.5,rock,2002,http://pitchfork.com/reviews/albums/5530-split-ep/
13729,accelerated living,saviours,6.6,rock,2010,http://pitchfork.com/reviews/albums/13729-accelerated-living/
18189,shadows,morne,6.0,rock,2013,http://pitchfork.com/reviews/albums/18189-morne-shadows/
13072,animal crack box,animal collective,7.5,rock,2009,http://pitchfork.com/reviews/albums/13072-animal-crack-box/
7472,set yourself on fire,stars,8.4,rock,2004,http://pitchfork.com/reviews/albums/7472-set-yourself-on-fire/
9018,eyes open,snow patrol,6.6,rock,2006,http://pitchfork.com/reviews/albums/9018-eyes-open/
12600,jon brion remix ep,of montreal,7.2,rock,2009,http://pitchfork.com/reviews/albums/12600-jon-brion-remix-ep-synecdoche-new-york-ost/
11011,silver storms,the a-sides,5.7,rock,2008,http://pitchfork.com/reviews/albums/11011-silver-storms/
16817,walk on heads ep,lower,8.0,rock,2012,http://pitchfork.com/reviews/albums/16817-walk-on-heads-ep/
13658,greatest hits,foo fighters,7.0,rock,2009,http://pitchfork.com/reviews/albums/13658-greatest-hits/
15960,bruiser,the duke spirit,6.5,rock,2011,http://pitchfork.com/reviews/albums/15960-the-duke-spirit/
16884,nocturama,nick cave & the bad seeds,7.0,rock,2012,http://pitchfork.com/reviews/albums/16884-reissues/
16307,the something rain,tindersticks,8.1,rock,2012,http://pitchfork.com/reviews/albums/16307-tindersticks/
4114,interpol ep,interpol,9.3,rock,2002,http://pitchfork.com/reviews/albums/4114-interpol-ep/
15100,"hardcore will never die, but you will",mogwai,6.6,rock,2011,http://pitchfork.com/reviews/albums/15100-hardcore-will-never-die-but-you-will/
2891,black magic show,elefant,3.6,rock,2006,http://pitchfork.com/reviews/albums/2891-black-magic-show/
13544,bonfires on the heath,the clientele,7.4,rock,2009,http://pitchfork.com/reviews/albums/13544-bonfires-on-the-heath/
20859,american tragic,wax idols,7.6,rock,2015,http://pitchfork.com/reviews/albums/20859-american-tragic/
12174,luminous groove,robyn hitchcock and the egyptians,8.7,rock,2008,http://pitchfork.com/reviews/albums/12174-luminous-groove/
11375,dig!!! lazarus dig!!!,nick cave & the bad seeds,8.4,rock,2008,http://pitchfork.com/reviews/albums/11375-dig-lazarus-dig/
7496,the first of the microbe hunters,stereolab,6.8,rock,2000,http://pitchfork.com/reviews/albums/7496-the-first-of-the-microbe-hunters/
11706,seventeen seconds,the cure,7.5,rock,2005,http://pitchfork.com/reviews/albums/11706-seventeen-seconds-faith-pornography/
19337,white women,chromeo,7.6,rock,2014,http://pitchfork.com/reviews/albums/19337-chromeo-white-women/
14078,vol. 2,wooden shjips,6.3,rock,2010,http://pitchfork.com/reviews/albums/14078-vol-2/
2911,wandering stranger,entrance,7.9,rock,2004,http://pitchfork.com/reviews/albums/2911-wandering-stranger/
10574,gauntlet,kevin drumm,5.4,rock,2007,http://pitchfork.com/reviews/albums/10574-gauntlet/
7903,electric warrior,t. rex,9.5,rock,2003,http://pitchfork.com/reviews/albums/7903-electric-warrior/
6129,the river made no sound,pan american,5.8,rock,2002,http://pitchfork.com/reviews/albums/6129-the-river-made-no-sound/
11432,station,russian circles,6.9,rock,2008,http://pitchfork.com/reviews/albums/11432-station/
10469,those the brokes,the magic numbers,6.3,rock,2007,http://pitchfork.com/reviews/albums/10469-those-the-brokes/
13107,born on flag day,deer tick,5.3,rock,2009,http://pitchfork.com/reviews/albums/13107-born-on-flag-day/
14777,nymph,nymph,6.7,rock,2010,http://pitchfork.com/reviews/albums/14777-nymph/
13598,trapped animal,the slits,4.7,rock,2009,http://pitchfork.com/reviews/albums/13598-trapped-animal/
16449,milo goes to compton,colleen green,6.7,rock,2012,http://pitchfork.com/reviews/albums/16449-colleen-green-milo-goes-to-compton/
12278,the power of negative thinking: b-sides and rarities,the jesus and mary chain,7.5,rock,2008,http://pitchfork.com/reviews/albums/12278-the-power-of-negative-thinking-b-sides-and-rarities/
15728,amplifying host,richard youngs,7.0,rock,2011,http://pitchfork.com/reviews/albums/15728-amplifying-host/
5332,c'mon miracle,mirah,8.5,rock,2004,http://pitchfork.com/reviews/albums/5332-cmon-miracle/
8789,martha wainwright,martha wainwright,7.8,rock,2005,http://pitchfork.com/reviews/albums/8789-martha-wainwright/
14598,i'm having fun now,jenny and johnny,6.7,rock,2010,http://pitchfork.com/reviews/albums/14598-im-having-fun-now/
5003,they mean us,the ladies,7.2,rock,2006,http://pitchfork.com/reviews/albums/5003-they-mean-us/
16078,radiant door ep,crystal stilts,7.4,rock,2011,http://pitchfork.com/reviews/albums/16078-radiant-door-ep/
15747,hearts,i break horses,7.2,rock,2011,http://pitchfork.com/reviews/albums/15747-hearts/
